rmse,mae,target_rank_correlation,future_return_rank_correlation,top_k_cumulative_return,top_k_sharpe,top_k_hit_rate,top_bottom_spread_mean,turnover,n_rebalances,model_name,n_folds
0.04534431551001738,0.029223035551658394,0.027095734126984128,0.027095734126984128,0.997737461576838,0.5214478524828868,0.5902777777777778,0.004655934529624402,0.5314685314685315,144.0,cnn_1d_cumulative_scale,24
0.04599723072226615,0.03012542450674712,0.027963789682539684,0.027963789682539684,0.6661490312217531,0.3543778290344382,0.5694444444444444,0.004704562606598208,0.6013986013986014,144.0,cnn_1d_dilated_image_scale,24
0.046100716106627186,0.03005569086040993,0.023127480158730167,0.023127480158730167,0.39175317958670086,0.2681053526198875,0.5902777777777778,0.0011396640703616634,0.6013986013986014,144.0,cnn_1d_attention_image_scale,24
0.04566731048752085,0.029623443366652444,0.008692956349206344,0.008692956349206344,0.3424498846240067,0.2458745581951824,0.5833333333333334,0.0024120927761541243,0.46153846153846156,144.0,cnn_1d_multiscale_image_scale,24
