rmse,mae,target_rank_correlation,future_return_rank_correlation,top_k_cumulative_return,top_k_sharpe,top_k_hit_rate,top_bottom_spread_mean,turnover,n_rebalances,model_name,n_folds
0.04583497932995585,0.030139559440080923,0.03924851190476191,0.03924851190476191,0.6569180682499118,0.38500929176343796,0.5902777777777778,0.003618326617550013,0.7167832167832168,144.0,logistic_image_scale,24
0.046100716106627186,0.03005569086040993,0.023127480158730167,0.023127480158730167,0.39175317958670086,0.2681053526198875,0.5902777777777778,0.0011396640703616634,0.6013986013986014,144.0,cnn_1d_attention_image_scale,24
0.04648788010903393,0.0299378895527964,-0.007217261904761907,-0.007217261904761907,-0.05122835965927386,0.07643795194437625,0.5555555555555556,-0.0006912542596254712,0.6468531468531469,144.0,logistic_cumulative_scale,24
0.045775494157482256,0.02972048790692575,-0.001004464285714283,-0.001004464285714283,-0.04692768954985127,0.07272599856082239,0.5486111111111112,-0.0017213779698228686,0.527972027972028,144.0,cnn_1d_image_scale,24
