rmse,mae,target_rank_correlation,future_return_rank_correlation,top_k_cumulative_return,top_k_sharpe,top_k_hit_rate,top_bottom_spread_mean,turnover,n_rebalances,model_name,n_folds
0.04594585866409141,0.029990042352201852,0.009919708924269506,0.009919708924269506,0.35393816557054847,0.24782688475319375,0.5486111111111112,0.0016223066207624736,0.6118881118881119,144.0,cnn_2d_residual_images,48
0.04603737830521427,0.030133346778893667,0.02769097222222223,0.02769097222222223,0.02193414749813205,0.10537990366112528,0.5625,-0.0011001893802660724,0.6433566433566433,144.0,cnn_1d_dilated_image_scale,48
